Time,Year,Day,HourMin,BattV,ProgSig,AirTC_avg,RH,WS_ms,Wind_dir,Rain_mm_Tot,WP_8T,Temp_8T,WP_7C,Temp_7C,WP_10T,Temp_10T,WP_5T,Temp_5T,WP_6C,Temp_6C,WP_9C,Temp_9C,Slrkw_avg,SLRMH_Tot,LW,WP_2T,Temp_2T,WP_1T,Temp_1T,WP_3C,Temp_3C,WP_4C,Temp_4C,WP_11T,Temp_11T,WP_12C,Temp_12C,WV_8T,WV_7C,DateR,hours,minutes,datetime,VPD,Sol_W_m2,PAR,DLI,SM_T,SM_C,Temp_T,Temp_C
119642,2025,15,2230,11.77,1948,9.32,69.11,2.007,235.8,0,-0.984991394416556,26.4,-1.0043460150404888,22.38,-1.0128956482887541,25.15,-1.010454440149307,26.44,-1.2508055210279507,24.79,-1.4898113396580606,22.63,0,0,-101,-1.2177029339258032,26.76,-3.3454789172327706,28.58,-0.6330808325931864,25.68,-1.4873760593201235,25.24,-1.1347677603896216,25.13,-1.3296233133742177,23.11,-517.6,-671.8,2025-01-15,22,30,2025-01-15T20:30:00Z,0.3626698242126275,0,0,0,-1.0721624354340085,-1.173083953527962,26.409999999999997,23.971666666666664
119643,2025,15,2300,11.77,1948,9.04,70.4,1.952,204.3,0,-0.9799649674303924,25.95,-1.017673107611503,22.01,-1.033948061003955,24.71,-1.0198078135434692,26.02,-1.2513519248494782,24.58,-1.4879479178187227,22.4,0,0,-101,-1.2307664136767311,26.38,-3.493459856736758,28.04,-0.6566595348342115,25.38,-1.5328475273139253,24.85,-1.1563188058200644,24.84,-1.335007500616212,22.83,-512.7,-667.4,2025-01-15,23,0,2025-01-15T21:00:00Z,0.34101353400913526,0,0,0,-1.0841612122949225,-1.189296002485568,25.99,23.675
119644,2025,15,2330,11.77,1948,8.76,73.3,1.572,196.3,0,-0.9792449138940466,25.6,-1.033966890491104,21.66,-1.043059440618832,24.3,-1.026277485850183,25.66,-1.2520437341551007,24.36,-1.491020959860281,22.19,0,0,-101,-1.2292328565567072,25.94,-3.65536136635116,27.5,-0.6923009644536161,25.1,-1.5535763518055286,24.44,-1.1757257305749667,24.54,-1.3491118325734321,22.56,-509.5,-664.9,2025-01-15,23,30,2025-01-15T21:30:00Z,0.30182773054634837,0,0,0,-1.0907080854989473,-1.204581780153126,25.59,23.385
119645,2025,15,2400,11.76,1948,8.78,71.9,1.522,133,0,-0.980332142429798,25.26,-1.0387823574823574,21.34,-1.040093447698658,23.92,-1.0249656982454691,25.34,-1.2527160165851612,24.16,-1.4923261222750714,21.97,0,0,-101,-1.2342041898582494,25.63,-3.819088987524808,27.05,-0.7264126725892674,24.83,-1.5646571562985079,24.06,-1.1834590706859023,24.26,-1.3763309023299308,22.3,-505.9,-661.9,2025-01-15,24,0,2025-01-15T22:00:00Z,0.3180847227203586,0,0,0,-1.0926109097836154,-1.214978865046073,25.243333333333336,23.11
119646,2025,16,30,11.76,1948,8.85,73.9,1.501,120.8,0,-0.989895429736251,24.99,-1.038611846015397,21.05,-1.0325993118133563,23.54,-1.0262830649574861,25.07,-1.2573843346212874,23.96,-1.4984777854654907,21.77,0,0,-101,-1.2476306602781058,25.34,-4.035917854623874,26.62,-0.7530759237806639,24.57,-1.5883509276276662,23.7,-1.18534515764866,23.99,-1.3844530364810723,22.07,-504.1,-661,2025-01-16,0,30,2025-01-15T22:30:00Z,0.2968495572278481,0,0,0,-1.0963507248867719,-1.2271801635021011,24.925,22.853333333333335
119647,2025,16,100,11.76,1948,8.42,78,1.195,110,0,-0.9999399150476229,24.7,-1.0347096091508698,20.78,-1.0282015804814455,23.2,-1.0351196735376704,24.8,-1.2651155825669842,23.76,-1.50872660558185,21.58,0,0,-101,-1.2654377760137556,25.08,-4.278331461733746,26.15,-0.7756231885589714,24.31,-1.6221261458540808,23.33,-1.1816005305654547,23.73,-1.3912236318879638,21.85,-502.2,-659.7,2025-01-16,1,0,2025-01-15T23:00:00Z,0.24302428470019077,0,0,0,-1.1020598951291898,-1.2412602263425512,24.61,22.60166666666667
119648,2025,16,130,11.76,1948,7.62,82,0.147,141.2,0,-1.0030802550710283,24.42,-1.0317805778165812,20.52,-1.026181943637612,22.92,-1.040957163248067,24.53,-1.275545723670704,23.57,-1.5275149468144873,21.39,0,0,-101,-1.2649450711000236,24.83,-4.533398484207747,25.76,-0.7877818068441282,24.06,-1.6333889687228342,23.03,-1.1810551728265466,23.44,-1.4034017770486822,21.65,-497.7,-655.9,2025-01-16,1,30,2025-01-15T23:30:00Z,0.18828374103191137,0,0,0,-1.1032439211766554,-1.2512024047737471,24.316666666666666,22.37
119649,2025,16,200,11.76,1948,7.3,84.8,0.018,140.7,0,-1.0008102557869545,24.18,-1.0338560057334487,20.28,-1.0260557163348727,22.67,-1.0489739917488565,24.28,-1.2927192620332109,23.39,-1.544983480475662,21.21,0,0,-101,-1.273814805629822,24.6,-4.748049407293245,25.39,-0.8023495534017375,23.82,-1.6261438005009472,22.76,-1.1867598100442807,23.2,-1.4091360532739654,21.45,-491.3,-649.5,2025-01-16,2,0,2025-01-16T00:00:00Z,0.15554873647801082,0,0,0,-1.1072829159089574,-1.2600104204290012,24.05333333333333,22.151666666666667
119650,2025,16,230,11.76,1948,7.27,87.1,0.18,146.6,0,-0.9967214675219699,23.92,-1.0378468109264172,20.07,-1.024903630676719,22.42,-1.0603553706478073,24.02,-1.3051156897671756,23.19,-1.562688777503025,21.05,0,0,-101,-1.2802754118871673,24.38,-4.9932954574422155,25.07,-0.8170689819391583,23.55,-1.6185513328494225,22.5,-1.1976620831035512,22.99,-1.4152626104815196,21.25,-488.2,-646.3,2025-01-16,2,30,2025-01-16T00:30:00Z,0.13174043540730496,0,0,0,-1.111983592767443,-1.2682543185970396,23.8,21.935000000000002
119651,2025,16,300,11.75,1948,7.13,89,0.301,117.1,0,-0.9908376014821139,23.66,-1.0423899477424232,19.85,-1.0272322105874785,22.2,-1.0618157019844743,23.79,-1.315615569712188,23.02,-1.5704301375807088,20.87,0,0,-101,-1.2813591534808546,24.16,-5.271411864351831,24.71,-0.8315007377562471,23.31,-1.6184599749673292,22.24,-1.212140563944306,22.78,-1.41735651919133,21.05,-488.1,-646.5,2025-01-16,3,0,2025-01-16T01:00:00Z,0.11126266878098257,0,0,0,-1.1146770462958455,-1.2756792735517792,23.55,21.723333333333333
119652,2025,16,330,11.75,1948,7.02,89.9,0.064,100.5,0,-0.983608473193724,23.39,-1.0500845827964413,19.67,-1.031317163216192,21.99,-1.0600568884070753,23.53,-1.3172746567465388,22.84,-1.5736294069250065,20.73,0,0,-101,-1.2813120797629818,23.97,-5.552652571351353,24.36,-0.8590789625454022,23.09,-1.620909203073525,22.01,-1.228024631131313,22.59,-1.4328486540902723,20.88,-486.5,-645.3,2025-01-16,3,30,2025-01-16T01:30:00Z,0.10139029526129273,0,0,0,-1.1168638471422572,-1.2841953624173827,23.304999999999996,21.536666666666672
119653,2025,16,400,11.75,1948,6.983,90.5,0.022,62.68,0,-0.9792044653660968,23.17,-1.057602081193576,19.48,-1.0322882765811914,21.8,-1.060257038881585,23.3,-1.3185369297739349,22.67,-1.5700444817883605,20.56,0,0,-101,-1.2758379294157198,23.79,-5.8000012475652944,24.11,-0.9059127788038548,22.89,-1.612305522223258,21.79,-1.2380039106260763,22.4,-1.4356256547505435,20.71,-485.7,-644.8,2025-01-16,4,0,2025-01-16T02:00:00Z,0.09512487421689375,0,0,0,-1.1171183241741338,-1.292880358756597,23.095,21.350000000000005
119654,2025,16,430,11.75,1948,7.33,90.9,0.037,78,0,-0.9751331118114355,22.96,-1.0604924074709472,19.31,-1.0323336068280313,21.61,-1.0595575583034202,23.09,-1.3170800853793325,22.51,-1.5679533626322024,20.43,0,0,-101,-1.2719757923849362,23.58,NA,23.86,-0.9620835798287658,22.69,-1.6005294214825911,21.58,-1.2420020383973804,22.22,-1.4438952865510186,20.54,-487.5,-647,2025-01-16,4,30,2025-01-16T02:30:00Z,0.0933163174208046,0,0,0,-1.116200421545041,-1.3016277713587678,22.886666666666667,21.176666666666666
119655,2025,16,500,11.75,1948,7.41,92.1,0.189,66.08,0,-0.9710335140260504,22.77,-1.0616078802374225,19.16,-1.0336656186967197,21.45,-1.059286274210792,22.91,-1.3176596151504738,22.36,-1.5657625169329958,20.3,0,0,-101,-1.2717854053482074,23.38,NA,23.68,-1.0310455304293573,22.52,-1.5916586408701736,21.39,-1.2424950920053193,22.05,-1.4603627191454385,20.38,-489.9,-650.1,2025-01-16,5,0,2025-01-16T03:00:00Z,0.08145624166167009,0,0,0,-1.1156531808574175,-1.3135468367240848,22.706666666666667,21.01833333333333
119656,2025,16,530,11.75,1948,7.58,92.6,0.126,90.8,0,-0.9685121062191169,22.6,-1.060827153909152,19.05,-1.0291482852519924,21.31,-1.062201009082616,22.75,-1.3177502756441544,22.23,-1.5642470919117077,20.18,0,2.9e-4,-101,-1.2768463530608105,23.22,NA,23.45,-1.0856088511624742,22.35,-1.5856750482872695,21.23,-1.2405200880199132,21.92,-1.47646716107093,20.25,-492.8,-653.9,2025-01-16,5,30,2025-01-16T03:30:00Z,0.07719402689296706,0,0,0,-1.1154455683268898,-1.3228216841829517,22.541666666666668,20.881666666666668
119657,2025,16,600,11.75,1948,7.5,92.8,0.027,132,0,-0.9655677323397437,22.44,-1.0645093647294006,18.95,-1.025824183381781,21.18,-1.065442121731689,22.6,-1.3186945395552558,22.09,-1.5641975773343897,20.08,0.006,0.01161,-101,-1.2919266801019207,23.07,NA,23.3,-1.1526365949998156,22.2,-1.5729899017503535,21.07,-1.2411404150132106,21.77,-1.4831945183962199,20.14,-494.5,-656.6,2025-01-16,6,0,2025-01-16T04:00:00Z,0.07469760074406118,6,13.799999999999999,1.1923199999999998,-1.117980226513669,-1.334605595673843,22.39333333333333,20.755
119658,2025,16,630,11.75,1948,7.43,93,0.012,112.2,0,-0.9618764554701268,22.3,-1.0660300201637856,18.86,-1.02465605779013,21.08,-1.0721558799829267,22.46,-1.3214900210084695,21.97,-1.5640713500316503,19.98,0.032,0.05731,-101,-1.3015447123987882,22.97,NA,23.14,-1.2184435604203303,22.06,-1.565492278922987,20.95,-1.242421866221962,21.66,-1.4967451239535767,20.03,-494,-656.9,2025-01-16,6,30,2025-01-16T04:30:00Z,0.072275373820174793,32,73.6,6.35904,-1.1205309943727868,-1.3471054461094445,22.268333333333334,20.64166666666667
119659,2025,16,700,11.75,1948,9.28,75.4,0.026,52.11,0,-0.9597013010102109,22.16,-1.06853852628508,18.8,-1.0236964513339442,21,-1.0703224458453446,22.34,-1.3263072314707551,21.86,-1.5626661123796046,19.9,0.179,0.3224,-101,-1.3086378499466578,22.87,NA,23,-1.2691932126173617,21.94,-1.5587042488057725,20.83,-1.2453027777557588,21.54,-1.5065849257657549,19.92,-495.4,-659.3,2025-01-16,7,0,2025-01-16T05:00:00Z,0.28804236838278174,179,411.7,35.57088,-1.1215321651783834,-1.3570818663117148,22.151666666666667,20.541666666666668
119660,2025,16,730,11.75,1948,12.22,60.39,0.379,56.19,0,-0.9572440529372663,22.05,-1.0648109852179912,18.7,-1.0195504772190995,20.9,-1.0751291954814364,22.23,-1.331621331177251,21.76,-1.560336835080432,19.8,0.285,0.51322,-101,-1.321327878202464,22.8,NA,22.83,-1.3754874110444966,21.83,-1.5461613695050938,20.73,-1.2499878331137952,21.44,-1.5046852397289445,19.84,-510.3,-678.9,2025-01-16,7,30,2025-01-16T05:30:00Z,0.5642861980947556,285,655.5,56.6352,-1.1246478873908123,-1.375683586405053,22.041666666666668,20.443333333333335
119661,2025,16,800,11.76,1948,12.97,55.61,1.254,105,0,-0.9548683993086343,21.96,-1.0666025760507978,18.72,-1.018580061242513,20.91,-1.0744523800266919,22.2,-1.3341444824552167,21.69,-1.5651697367820085,19.8,0.394,0.70903,-101,-1.323447938977759,22.7,NA,22.8,-1.6169584977142997,21.73,-1.5417584077600859,20.7,-1.2567688893468802,21.39,-1.5009611856039202,19.8,-527.2,-704,2025-01-16,8,0,2025-01-16T06:00:00Z,0.664342276662522,394,906.1999999999999,78.29567999999999,-1.1256235337804956,-1.4249267401524817,21.993333333333336,20.406666666666666
119662,2025,16,830,11.76,1948,13.65,53.38,1.904,66.02,0,-0.9537867498801861,21.9,-1.071110494751951,18.88,-1.015625923925359,21.03,-1.0690647058426326,22.33,-1.3368935875789705,21.6,-1.5654668242459149,19.83,0.501,0.90249,-101,-1.3185083368490045,22.82,NA,22.78,-1.8663822531509036,21.67,-1.530931452649411,20.7,-1.2545752540940218,21.34,-1.5099365744782764,19.8,-539.5,-725,2025-01-16,8,30,2025-01-16T06:30:00Z,0.7294300903828412,501,1152.3,99.55872,-1.122312194118241,-1.4741569224754303,22.03333333333333,20.413333333333334
119663,2025,16,900,11.76,1948,14.24,51.52,1.974,100.1,0,-0.95455039019234,21.9,-1.0678202162197665,19.26,-1.0133088509234125,21.15,-1.0685890869450172,22.55,-1.3368935875789705,21.6,-1.5691915757593526,19.93,0.605,1.0882,-101,-1.2977170960944446,23.03,NA,22.91,-2.1126684581177537,21.6,-1.5237762475327914,20.75,-1.2512250001583258,21.41,-1.5071539947107022,19.9,-550.5,-741,2025-01-16,9,0,2025-01-16T07:00:00Z,0.7882070179155215,605,1391.5,120.2256,-1.117078084862708,-1.522070017041727,22.15833333333333,20.506666666666664
119664,2025,16,930,11.77,1948,15.45,48.03,1.792,91.6,0,-0.9542051829279418,21.98,-1.052283797156603,19.88,-1.0130075791290287,21.33,-1.0610255609126291,22.81,-1.3362729118914662,21.7,-1.574166047308753,20.1,0.701,1.2623,-101,-1.2728649626114168,23.34,NA,23.24,-2.151322954375204,21.61,-1.5209204419818598,20.97,-1.2468049523972013,21.54,-1.496793592448275,20.04,-562.6,-757,2025-01-16,9,30,2025-01-16T07:30:00Z,0.9136302440094601,701,1612.3,139.30272,-1.1095816475956435,-1.5269932305427774,22.373333333333335,20.716666666666665
119665,2025,16,1000,11.77,1948,16.43,42.81,1.865,81.7,0,-0.9546968417590543,22.08,-1.0426375206290117,20.65,-1.0120884212007923,21.58,-1.0610450877881912,23.14,-1.3291968603597135,21.77,-1.5786390965892596,20.43,0.787,1.4165,-101,-1.274472442903211,23.78,NA,23.66,-1.9423627207391814,21.7,-1.5225450082897705,21.31,-1.2428507600959116,21.8,-1.4736640083451742,20.26,-577.7,-776,2025-01-16,10,0,2025-01-16T08:00:00Z,1.070514654892,787,1810.1,156.39264,-1.109030710749432,-1.4830762413213874,22.673333333333332,21.02
119666,2025,16,1030,11.77,1948,17.76,37.94,1.844,122.8,0,-0.9584257776029693,22.22,-1.040782467450629,21.32,-1.0072206500785694,22.05,-1.0602779605339727,23.7,-1.324275739023902,21.94,-1.5858054599204863,20.9,0.864,1.5557,-101,-1.2781016522040776,24.21,-5.228060457133323,24.21,-1.570592977775127,21.77,-1.527848647170072,21.81,-1.2422994745554936,22.17,-1.4474387170770953,20.57,-595,-795,2025-01-16,10,30,2025-01-16T08:30:00Z,1.2639871675323455,864,1987.1999999999998,171.69407999999996,-1.1092651029950165,-1.4098610582680433,23.093333333333334,21.385
119667,2025,16,1100,11.78,1948,19.25,33.76,1.928,178.5,0,-0.9640331291371002,22.35,-1.016138853103066,22.06,-1.0102884617070307,22.76,-1.0418250631279529,24.45,-1.3188319250726024,22.17,-1.5558191529414982,21.41,0.928,1.6711,-101,-1.2578432161969926,24.64,-4.574859271438812,25.11,-1.2965601287174005,21.95,-1.5245105975316025,22.49,-1.2272892350498827,22.62,-1.4262206746138242,21.04,-617.5,-819,2025-01-16,11,0,2025-01-16T09:00:00Z,1.4814075809312306,928,2134.3999999999996,184.41215999999994,-1.1002558210437918,-1.3423721314732338,23.655,21.853333333333335
119668,2025,16,1130,11.78,1948,20.01,30.19,1.431,109.9,0,-0.9706565755888639,22.54,-1.0002443250898652,22.93,-1.0271380631517333,23.66,-1.0242299534698323,25.3,-1.317665194257777,22.52,-1.5055099015272295,21.95,0.977,1.7593,-101,-1.2325238324773047,25.14,-3.8951147853599264,26.13,-1.1844249536378044,22.23,-1.524998420726444,23.35,-1.1902118826882637,23.22,-1.4021028911296078,21.7,-641.2,-843,2025-01-16,11,30,2025-01-16T09:30:00Z,1.6368687959834487,977,2247.1,194.14944,-1.0889520614751995,-1.306568559047824,24.331666666666667,22.44666666666667
119669,2025,16,1200,11.78,1948,21.45,29.73,1.603,46.84,0,-0.9759804387331403,22.83,-0.9813499808184634,23.79,-1.013269099783876,24.71,-1.0128255607532548,26.31,-1.3152745467782672,23,-1.4904564239400169,22.58,1.011,1.8205,-101,-1.2238207737781956,25.75,-2.605443808079615,27.29,-1.0419338557203697,22.62,-1.5261829349457987,24.37,-1.181310068291471,24.01,-1.3493001274449226,22.55,-668.3,-868,2025-01-16,12,0,2025-01-16T10:00:00Z,1.8007837191233294,1010.9999999999999,2325.2999999999997,200.90591999999995,-1.0814411882679875,-1.2710395484405832,25.149999999999995,23.15166666666667
119670,2025,16,1230,11.79,1948,21.89,26.06,1.631,94.9,0,-0.983608473193724,23.39,-0.9618018349099436,24.54,-0.9934297942129595,25.9,-0.993232084597895,27.31,-1.2771692438959956,23.6,-1.489922224415716,23.26,1.032,1.8578,-101,-1.2025497297955425,26.59,-1.8503737021321893,28.53,-0.8887570238458773,23.15,-1.471084019911555,25.43,-1.1484641201252799,24.82,-1.3070206062170826,23.53,-692,-888,2025-01-16,12,30,2025-01-16T10:30:00Z,1.946613510098534,1032,2373.6,205.07904,-1.0642568403850803,-1.2177468693958176,26.09,23.918333333333337
119671,2025,16,1300,11.79,1948,22.89,25.56,1.843,77.8,0,-0.995199417310759,24.29,-0.9561739104176317,25.32,-0.9587709848673677,27.17,-0.9801905725819741,28.28,-1.2514635069955464,24.25,-1.4365378387946506,23.98,1.039,1.8707,-101,-1.1613525553845638,27.48,-1.7252189827716793,29.68,-0.8149541515769606,23.8,-1.4089128889818294,26.6,-1.1179774369600173,25.67,-1.2558169541632365,24.55,-716,-904,2025-01-16,13,0,2025-01-16T11:00:00Z,2.082917520082587,1039,2389.7,206.47008,-1.0426981934209363,-1.1736084593533236,27.095,24.75
119672,2025,16,1330,11.79,1948,23.23,26.52,2.016,122.7,0,-0.9722933461940011,25.28,-0.9300232397097357,26.2,-0.9212954237219679,28.41,-0.9632813444279659,29.11,-1.2438312882044855,24.91,-1.4076296943020459,24.6,1.033,1.8591,-101,-1.153187531846027,28.51,-1.6432012236927016,30.66,-0.7767930576216546,24.4,-1.3377416118890884,27.64,-1.0794066273121175,26.64,-1.237724955260906,25.5,-738,-917,2025-01-16,13,30,2025-01-16T11:30:00Z,2.0988792844528477,1033,2375.8999999999996,205.27775999999994,-1.0178928547004158,-1.139203778345402,28.10166666666667,25.541666666666668
119673,2025,16,1400,11.8,1948,23.65,23.9,2.304,182.6,0,-0.9623583508634584,26.36,-0.9192503322010627,27.15,-0.8885739593874844,29.46,-0.9567827305021159,29.89,-1.2081856742546033,25.59,-1.4010714536668902,25.16,1.013,1.823,-101,-1.1231687963058377,29.47,-1.5755866275058832,31.51,-0.7229616460279037,24.98,-1.2785967979772548,28.58,-1.0542242804155695,27.51,-1.1939024621694676,26.46,-759,-929,2025-01-16,14,0,2025-01-16T12:00:00Z,2.229617212234559,1012.9999999999999,2329.8999999999996,201.30335999999994,-0.9970216234948932,-1.1060131808255431,29.03333333333333,26.319999999999997
119674,2025,16,1430,11.8,1948,23.71,27.01,2.6,205.7,0,-0.9296285178680198,27.26,-0.893578767332847,28.13,-0.8658990725296112,30.21,-0.9421386199132911,30.53,-1.1885172288448538,26.3,-1.3637290937083595,25.73,0.978,1.761,-101,-1.1065660703593105,30.31,-1.5147537849405623,32.25,-0.646418037296188,25.57,-1.2430285941412076,29.34,-1.0146914234520383,28.39,-1.1749558137670966,27.24,-782,-944,2025-01-16,14,30,2025-01-16T12:30:00Z,2.146255852385345,978,2249.3999999999996,194.34815999999995,-0.9717847408244541,-1.0670543442646914,29.825,27.051666666666666
119675,2025,16,1500,11.8,1948,23.67,27.29,2.642,115.3,0,-0.9076712436870473,28.02,-0.8766165376594567,29.03,-0.8491760470818545,30.71,-0.9352030921467428,31.15,-1.1737238771356626,26.95,-1.3332846025420788,26.37,0.928,1.6698,-101,-1.0706537053414842,30.89,-1.453762983899714,33.01,-0.6185357511589973,26.26,-1.1970156040447686,30.06,-0.9866274676332801,29.11,-1.1480021003017167,27.83,-804,-958,2025-01-16,15,0,2025-01-16T13:00:00Z,2.1328682754461408,928,2134.3999999999996,184.41215999999994,-0.9498663111780818,-1.0398352745081927,30.481666666666666,27.75
119676,2025,16,1530,11.81,1948,23.34,26.64,3.098,170.7,0,-0.8854308298104271,28.66,-0.8558671402096719,29.86,-0.8309473600505904,31.11,-0.9368890286349913,31.61,-1.1391839725144748,27.5,-1.3286839311820065,26.91,0.862,1.5518,-101,-1.0633018366924194,31.34,-1.3864276917722722,33.81,-0.5969170590525005,26.95,-1.1531788144908655,30.65,-0.9598142779331048,29.79,-1.1363972084164229,28.29,-818,-963,2025-01-16,15,30,2025-01-16T13:30:00Z,2.1094495147512573,862,1982.6,171.29664,-0.9352766666243066,-1.0147661834899038,31.05333333333333,28.36
119677,2025,16,1600,11.81,1948,23.27,27.8,2.983,228.1,0,-0.8750411372346569,29.18,-0.8457271126857292,30.47,-0.8253330346323304,31.35,-0.9353505897960768,32.01,-1.1274441359712801,27.97,-1.3294088664372432,27.33,0.783,1.41,-101,-1.0464463074462067,31.69,-1.3484925516627544,34.56,-0.557025395750519,27.59,-1.1114390718946303,31.28,-0.9397029908811475,30.28,-1.1303226066456318,28.51,-823,-960,2025-01-16,16,0,2025-01-16T14:00:00Z,2.0673178003648744,783,1800.8999999999999,155.59775999999997,-0.9243748119980836,-0.9942089165478804,31.511666666666667,28.85833333333333
119678,2025,16,1630,11.81,1948,22.89,29.19,3.249,204.4,0,-0.8488500179988115,29.76,-0.8296502176025483,30.86,-0.8233646558368469,31.4,-0.9295131000856806,32.39,-1.125354760286154,28.31,-1.3218561499252555,27.57,0.695,1.2506,-101,-1.0209734982756749,32.07,-1.291595420605781,35.21,-0.5360629461405855,28.26,-1.0890473247324053,31.74,-0.9141238299776444,30.59,-1.129299189149663,28.61,-825,-956,2025-01-16,16,30,2025-01-16T14:30:00Z,1.981345910760988,695,1598.4999999999998,138.11039999999997,-0.9073650204349317,-0.9803942797373898,31.903333333333336,29.225000000000005
119679,2025,16,1700,11.81,1948,22.71,30.25,2.872,207.2,0,-0.8377343440851853,30.22,-0.8290902147069688,31,-0.8241513099666274,31.43,-0.9201789048728736,32.66,-1.1183930804541211,28.51,-1.321327878202464,27.7,0.603,1.0853,-101,-1.0148458949855013,32.41,-1.2601445979596482,35.64,-0.5295690744559434,28.78,-1.0692725275896846,32.11,-0.9056355669097167,30.7,-1.1298494286074614,28.7,-819,-945,2025-01-16,17,0,2025-01-16T15:00:00Z,1.9304606749461963,603,1386.8999999999999,119.82815999999997,-0.900509204163981,-0.9735305550818364,32.17666666666667,29.46666666666667
119680,2025,16,1730,11.81,1948,22.13,33.17,2.835,183.7,0,-0.8194592807244621,30.6,-0.8428360890199449,30.87,-0.8272979264857493,31.55,-0.9152229141164158,32.85,-1.1159400167116544,28.6,-1.326157292961976,27.7,0.501,0.90118,-101,-1.0144888321180832,32.58,-1.2576660795401093,35.96,-0.5247194354324566,29.18,-1.0562693719364744,32.26,-0.9042704290914142,30.69,-1.131689836629173,28.62,-813,-935,2025-01-16,17,30,2025-01-16T15:30:00Z,1.7854257622483622,501,1152.3,99.55872,-0.8961478765072248,-0.9731844412125014,32.37166666666666,29.53833333333333
